time,longitude,latitude,sat,elevation
1488901473,1°34'28.518"W,54°46'31.56"N,5,22.28
1488901473,1°34'28.518"W,54°46'31.56"N,5,22.28
1488901474,1°34'28.518"W,54°46'31.56"N,5,22.28
1488901474,1°34'28.518"W,54°46'31.566"N,5,22.28
1488901474,1°34'28.518"W,54°46'31.56"N,5,22.28
1488901474,1°34'28.518"W,54°46'31.56"N,5,22.28
1488901474,1°34'28.518"W,54°46'31.56"N,5,22.28
1488901474,1°34'28.512"W,54°46'31.56"N,5,22.28
1488901474,1°34'28.512"W,54°46'31.56"N,5,22.28
1488901474,1°34'28.506"W,54°46'31.56"N,5,22.139
1488901474,1°34'28.506"W,54°46'31.56"N,5,22.139
1488901474,1°34'28.5"W,54°46'31.554"N,5,22.139
1488901475,1°34'28.5"W,54°46'31.554"N,5,22.139
1488901475,1°34'28.5"W,54°46'31.554"N,5,22.139
1488901475,1°34'28.5"W,54°46'31.554"N,5,22.139
1488901475,1°34'28.494"W,54°46'31.548"N,5,22.139
1488901475,1°34'28.494"W,54°46'31.548"N,5,22.139
1488901475,1°34'28.494"W,54°46'31.548"N,5,22.139
1488901475,1°34'28.494"W,54°46'31.542"N,5,22.139
1488901475,1°34'28.488"W,54°46'31.542"N,5,22.139
1488901475,1°34'28.482"W,54°46'31.542"N,5,21.67
1488901475,1°34'28.482"W,54°46'31.542"N,5,21.67
1488901475,1°34'28.476"W,54°46'31.536"N,5,21.67
1488901476,1°34'28.476"W,54°46'31.536"N,5,21.67
1488901476,1°34'28.476"W,54°46'31.536"N,5,21.67
1488901476,1°34'28.476"W,54°46'31.53"N,5,21.67
1488901476,1°34'28.476"W,54°46'31.53"N,5,21.67
1488901476,1°34'28.476"W,54°46'31.53"N,5,21.67
1488901476,1°34'28.476"W,54°46'31.524"N,5,21.67
1488901476,1°34'28.47"W,54°46'31.524"N,5,21.67
1488901476,1°34'28.47"W,54°46'31.524"N,5,21.399
1488901476,1°34'28.47"W,54°46'31.524"N,5,21.399
1488901476,1°34'28.47"W,54°46'31.524"N,5,21.399
1488901477,1°34'28.47"W,54°46'31.518"N,5,21.399
1488901477,1°34'28.47"W,54°46'31.518"N,5,21.399
1488901477,1°34'28.47"W,54°46'31.518"N,5,21.399
1488901477,1°34'28.47"W,54°46'31.518"N,5,21.399
1488901477,1°34'28.47"W,54°46'31.512"N,5,21.399
1488901477,1°34'28.464"W,54°46'31.512"N,5,21.399
1488901477,1°34'28.464"W,54°46'31.512"N,5,21.399
1488901477,1°34'28.464"W,54°46'31.512"N,5,21.399
1488901477,1°34'28.47"W,54°46'31.518"N,5,21.259
1488901477,1°34'28.47"W,54°46'31.512"N,5,21.259
1488901477,1°34'28.47"W,54°46'31.512"N,5,21.27
1488901478,1°34'28.47"W,54°46'31.512"N,5,21.27
1488901478,1°34'28.47"W,54°46'31.512"N,5,21.27
1488901478,1°34'28.47"W,54°46'31.512"N,5,21.27
1488901478,1°34'28.47"W,54°46'31.506"N,5,21.27
1488901478,1°34'28.47"W,54°46'31.506"N,5,21.27
1488901478,1°34'28.47"W,54°46'31.506"N,5,21.27
1488901478,1°34'28.47"W,54°46'31.506"N,5,21.27
1488901478,1°34'28.476"W,54°46'31.512"N,5,21.439
1488901478,1°34'28.476"W,54°46'31.506"N,5,21.439
1488901478,1°34'28.476"W,54°46'31.506"N,5,21.439
1488901479,1°34'28.476"W,54°46'31.506"N,5,21.439
1488901479,1°34'28.476"W,54°46'31.506"N,5,21.439
1488901479,1°34'28.47"W,54°46'31.506"N,5,21.439
1488901479,1°34'28.47"W,54°46'31.5"N,5,21.439
1488901479,1°34'28.464"W,54°46'31.5"N,5,21.429
1488901479,1°34'28.464"W,54°46'31.5"N,5,21.429
1488901479,1°34'28.464"W,54°46'31.5"N,5,21.429
1488901479,1°34'28.464"W,54°46'31.494"N,5,21.429
1488901479,1°34'28.47"W,54°46'31.494"N,5,21.49
1488901479,1°34'28.464"W,54°46'31.494"N,5,21.49
1488901479,1°34'28.464"W,54°46'31.488"N,5,21.48
1488901480,1°34'28.464"W,54°46'31.488"N,5,21.48
1488901480,1°34'28.464"W,54°46'31.488"N,5,21.48
1488901480,1°34'28.464"W,54°46'31.482"N,5,21.48
1488901480,1°34'28.464"W,54°46'31.482"N,5,21.48
1488901480,1°34'28.464"W,54°46'31.482"N,5,21.48
1488901480,1°34'28.464"W,54°46'31.482"N,5,21.48
1488901480,1°34'28.47"W,54°46'31.476"N,5,21.48
1488901480,1°34'28.476"W,54°46'31.482"N,5,21.719
1488901480,1°34'28.476"W,54°46'31.476"N,5,21.719
1488901480,1°34'28.476"W,54°46'31.476"N,5,21.71
1488901481,1°34'28.476"W,54°46'31.476"N,5,21.71
1488901481,1°34'28.482"W,54°46'31.476"N,5,21.71
1488901481,1°34'28.482"W,54°46'31.476"N,5,21.71
1488901481,1°34'28.482"W,54°46'31.476"N,5,21.71
1488901481,1°34'28.476"W,54°46'31.47"N,5,21.71
1488901481,1°34'28.476"W,54°46'31.47"N,5,21.71
1488901481,1°34'28.476"W,54°46'31.47"N,5,21.71
1488901481,1°34'28.476"W,54°46'31.47"N,5,21.71
1488901481,1°34'28.482"W,54°46'31.47"N,5,21.96
1488901481,1°34'28.482"W,54°46'31.47"N,5,21.96
1488901481,1°34'28.482"W,54°46'31.47"N,5,21.96
1488901482,1°34'28.482"W,54°46'31.464"N,5,21.96
1488901482,1°34'28.482"W,54°46'31.464"N,5,21.96
1488901482,1°34'28.482"W,54°46'31.464"N,5,21.96
1488901482,1°34'28.482"W,54°46'31.464"N,5,21.96
1488901482,1°34'28.482"W,54°46'31.464"N,5,21.96
1488901482,1°34'28.482"W,54°46'31.464"N,5,21.96
1488901482,1°34'28.482"W,54°46'31.464"N,5,21.96
1488901482,1°34'28.494"W,54°46'31.464"N,5,22.21
1488901482,1°34'28.494"W,54°46'31.464"N,5,22.21
1488901482,1°34'28.494"W,54°46'31.464"N,5,22.21
1488901483,1°34'28.5"W,54°46'31.464"N,5,22.21
1488901483,1°34'28.5"W,54°46'31.464"N,5,22.21
1488901483,1°34'28.5"W,54°46'31.464"N,5,22.2
1488901483,1°34'28.5"W,54°46'31.464"N,5,22.2
1488901483,1°34'28.5"W,54°46'31.464"N,5,22.2
1488901483,1°34'28.5"W,54°46'31.464"N,5,22.2
1488901483,1°34'28.5"W,54°46'31.464"N,5,22.21
1488901483,1°34'28.5"W,54°46'31.464"N,5,22.21
1488901483,1°34'28.5"W,54°46'31.47"N,5,22.289
1488901483,1°34'28.5"W,54°46'31.47"N,5,22.289
1488901483,1°34'28.5"W,54°46'31.47"N,5,22.289
1488901484,1°34'28.506"W,54°46'31.47"N,5,22.289
1488901484,1°34'28.506"W,54°46'31.47"N,5,22.3
1488901484,1°34'28.506"W,54°46'31.47"N,5,22.3
1488901484,1°34'28.506"W,54°46'31.47"N,5,22.3
1488901484,1°34'28.506"W,54°46'31.476"N,5,22.3
1488901484,1°34'28.506"W,54°46'31.476"N,5,22.3
1488901484,1°34'28.506"W,54°46'31.476"N,5,22.3
1488901484,1°34'28.506"W,54°46'31.476"N,5,22.3
1488901484,1°34'28.506"W,54°46'31.482"N,5,22.369
1488901484,1°34'28.506"W,54°46'31.482"N,5,22.369
1488901484,1°34'28.506"W,54°46'31.482"N,5,22.369
1488901485,1°34'28.512"W,54°46'31.482"N,5,22.369
1488901485,1°34'28.512"W,54°46'31.488"N,5,22.369
1488901485,1°34'28.512"W,54°46'31.488"N,5,22.369
1488901485,1°34'28.518"W,54°46'31.488"N,5,22.369
1488901485,1°34'28.518"W,54°46'31.488"N,5,22.369
1488901485,1°34'28.518"W,54°46'31.488"N,5,22.369
1488901485,1°34'28.518"W,54°46'31.488"N,5,22.369
1488901485,1°34'28.524"W,54°46'31.5"N,5,22.319
1488901485,1°34'28.524"W,54°46'31.5"N,5,22.319
1488901485,1°34'28.524"W,54°46'31.5"N,5,22.319
1488901486,1°34'28.518"W,54°46'31.5"N,5,22.319
1488901486,1°34'28.518"W,54°46'31.5"N,5,22.319
1488901486,1°34'28.518"W,54°46'31.5"N,5,22.319
1488901486,1°34'28.518"W,54°46'31.5"N,5,22.319
1488901486,1°34'28.518"W,54°46'31.5"N,5,22.319
1488901486,1°34'28.518"W,54°46'31.5"N,5,22.319
1488901486,1°34'28.518"W,54°46'31.5"N,5,22.319
1488901486,1°34'28.512"W,54°46'31.5"N,5,22.319
1488901486,1°34'28.518"W,54°46'31.5"N,5,22.429
1488901486,1°34'28.518"W,54°46'31.5"N,5,22.42
1488901486,1°34'28.518"W,54°46'31.5"N,5,22.42
1488901487,1°34'28.518"W,54°46'31.5"N,5,22.42
1488901487,1°34'28.518"W,54°46'31.5"N,5,22.42
1488901487,1°34'28.518"W,54°46'31.5"N,5,22.42
1488901487,1°34'28.518"W,54°46'31.5"N,5,22.42
1488901487,1°34'28.518"W,54°46'31.5"N,5,22.42
1488901487,1°34'28.518"W,54°46'31.5"N,5,22.42
1488901487,1°34'28.518"W,54°46'31.5"N,5,22.42
1488901487,1°34'28.518"W,54°46'31.5"N,5,22.42
1488901487,1°34'28.524"W,54°46'31.5"N,5,22.56
1488901487,1°34'28.524"W,54°46'31.5"N,5,22.56
1488901488,1°34'28.524"W,54°46'31.5"N,5,22.56
1488901488,1°34'28.524"W,54°46'31.5"N,5,22.56
1488901488,1°34'28.524"W,54°46'31.5"N,5,22.55
1488901488,1°34'28.524"W,54°46'31.5"N,5,22.55
1488901488,1°34'28.524"W,54°46'31.5"N,5,22.55
1488901488,1°34'28.518"W,54°46'31.5"N,5,22.55
1488901488,1°34'28.518"W,54°46'31.5"N,5,22.55
1488901488,1°34'28.518"W,54°46'31.5"N,5,22.55
1488901488,1°34'28.524"W,54°46'31.506"N,5,22.52
1488901488,1°34'28.524"W,54°46'31.506"N,5,22.52
1488901488,1°34'28.524"W,54°46'31.506"N,5,22.52
1488901489,1°34'28.518"W,54°46'31.506"N,5,22.52
1488901489,1°34'28.518"W,54°46'31.5"N,5,22.52
1488901489,1°34'28.518"W,54°46'31.5"N,5,22.52
1488901489,1°34'28.512"W,54°46'31.5"N,5,22.52
1488901489,1°34'28.512"W,54°46'31.5"N,5,22.509
1488901489,1°34'28.506"W,54°46'31.494"N,5,22.509
1488901489,1°34'28.506"W,54°46'31.494"N,5,22.509
1488901489,1°34'28.512"W,54°46'31.494"N,5,22.499
1488901489,1°34'28.512"W,54°46'31.494"N,5,22.499
1488901489,1°34'28.506"W,54°46'31.494"N,5,22.499
1488901490,1°34'28.506"W,54°46'31.494"N,5,22.499
1488901490,1°34'28.506"W,54°46'31.494"N,5,22.49
1488901490,1°34'28.512"W,54°46'31.494"N,5,22.49
1488901490,1°34'28.512"W,54°46'31.494"N,5,22.49
1488901490,1°34'28.512"W,54°46'31.494"N,5,22.48
1488901490,1°34'28.506"W,54°46'31.494"N,5,22.48
1488901490,1°34'28.506"W,54°46'31.494"N,5,22.48
1488901490,1°34'28.506"W,54°46'31.488"N,5,22.48
1488901490,1°34'28.506"W,54°46'31.488"N,5,22.509
1488901490,1°34'28.506"W,54°46'31.488"N,5,22.499
1488901490,1°34'28.5"W,54°46'31.488"N,5,22.499
1488901491,1°34'28.5"W,54°46'31.488"N,5,22.49
1488901491,1°34'28.494"W,54°46'31.488"N,5,22.49
1488901491,1°34'28.494"W,54°46'31.488"N,5,22.48
1488901491,1°34'28.488"W,54°46'31.482"N,5,22.469
1488901491,1°34'28.488"W,54°46'31.482"N,5,22.46
1488901491,1°34'28.482"W,54°46'31.482"N,5,22.46
1488901491,1°34'28.482"W,54°46'31.476"N,5,22.46
1488901491,1°34'28.494"W,54°46'31.476"N,5,22.73
1488901491,1°34'28.488"W,54°46'31.476"N,5,22.73
1488901491,1°34'28.488"W,54°46'31.47"N,5,22.73
1488901492,1°34'28.488"W,54°46'31.47"N,5,22.73
1488901492,1°34'28.488"W,54°46'31.464"N,5,22.73
1488901492,1°34'28.488"W,54°46'31.464"N,5,22.73
1488901492,1°34'28.488"W,54°46'31.458"N,5,22.74
1488901492,1°34'28.488"W,54°46'31.458"N,5,22.74
1488901492,1°34'28.488"W,54°46'31.458"N,5,22.74
1488901492,1°34'28.488"W,54°46'31.452"N,5,22.74
1488901492,1°34'28.488"W,54°46'31.452"N,5,22.74
1488901492,1°34'28.506"W,54°46'31.452"N,5,23.1
1488901492,1°34'28.506"W,54°46'31.452"N,5,23.1
1488901492,1°34'28.512"W,54°46'31.452"N,5,23.1
1488901493,1°34'28.518"W,54°46'31.452"N,5,23.1
1488901493,1°34'28.518"W,54°46'31.452"N,5,23.1
1488901493,1°34'28.524"W,54°46'31.452"N,5,23.1
1488901493,1°34'28.524"W,54°46'31.452"N,5,23.1
1488901493,1°34'28.524"W,54°46'31.452"N,5,23.1
1488901493,1°34'28.524"W,54°46'31.452"N,5,23.1
1488901493,1°34'28.518"W,54°46'31.452"N,5,23.1
1488901493,1°34'28.524"W,54°46'31.452"N,5,23.46
1488901493,1°34'28.524"W,54°46'31.452"N,5,23.46
1488901493,1°34'28.524"W,54°46'31.452"N,5,23.46
1488901494,1°34'28.524"W,54°46'31.452"N,5,23.46
1488901494,1°34'28.524"W,54°46'31.452"N,5,23.46
1488901494,1°34'28.524"W,54°46'31.452"N,5,23.46
1488901494,1°34'28.53"W,54°46'31.452"N,5,23.46
1488901494,1°34'28.53"W,54°46'31.452"N,5,23.46
1488901494,1°34'28.53"W,54°46'31.452"N,5,23.469
1488901494,1°34'28.524"W,54°46'31.446"N,5,23.469
1488901494,1°34'28.524"W,54°46'31.446"N,5,23.469
1488901494,1°34'28.53"W,54°46'31.446"N,5,23.639
1488901494,1°34'28.524"W,54°46'31.446"N,5,23.639
1488901494,1°34'28.524"W,54°46'31.446"N,5,23.649
1488901495,1°34'28.524"W,54°46'31.446"N,5,23.649
1488901495,1°34'28.524"W,54°46'31.446"N,5,23.649
1488901495,1°34'28.524"W,54°46'31.446"N,5,23.649
1488901495,1°34'28.524"W,54°46'31.446"N,5,23.649
1488901495,1°34'28.518"W,54°46'31.44"N,5,23.649
1488901495,1°34'28.518"W,54°46'31.44"N,5,23.649
1488901495,1°34'28.518"W,54°46'31.44"N,5,23.649
1488901495,1°34'28.518"W,54°46'31.446"N,5,23.84
1488901495,1°34'28.518"W,54°46'31.446"N,5,23.84
1488901495,1°34'28.518"W,54°46'31.44"N,5,23.84
1488901496,1°34'28.518"W,54°46'31.44"N,5,23.84
1488901496,1°34'28.518"W,54°46'31.446"N,5,23.84
1488901496,1°34'28.524"W,54°46'31.446"N,5,23.84
1488901496,1°34'28.524"W,54°46'31.446"N,5,23.829
1488901496,1°34'28.524"W,54°46'31.446"N,5,23.829
1488901496,1°34'28.524"W,54°46'31.446"N,5,23.829
1488901496,1°34'28.524"W,54°46'31.446"N,5,23.829
1488901496,1°34'28.518"W,54°46'31.446"N,5,23.829
1488901496,1°34'28.518"W,54°46'31.446"N,5,23.789
1488901496,1°34'28.518"W,54°46'31.446"N,5,23.789
1488901496,1°34'28.524"W,54°46'31.446"N,5,23.789
1488901497,1°34'28.524"W,54°46'31.446"N,5,23.789
1488901497,1°34'28.524"W,54°46'31.446"N,5,23.789
1488901497,1°34'28.524"W,54°46'31.452"N,5,23.789
1488901497,1°34'28.524"W,54°46'31.452"N,5,23.789
1488901497,1°34'28.53"W,54°46'31.452"N,5,23.789
1488901497,1°34'28.53"W,54°46'31.452"N,5,23.789
1488901497,1°34'28.53"W,54°46'31.452"N,5,23.789
1488901497,1°34'28.53"W,54°46'31.452"N,5,23.789
1488901497,1°34'28.53"W,54°46'31.458"N,5,23.939
1488901497,1°34'28.536"W,54°46'31.458"N,5,23.939
1488901497,1°34'28.536"W,54°46'31.464"N,5,23.939
1488901498,1°34'28.536"W,54°46'31.464"N,5,23.939
1488901498,1°34'28.542"W,54°46'31.464"N,5,23.929
1488901498,1°34'28.542"W,54°46'31.47"N,5,23.929
1488901498,1°34'28.542"W,54°46'31.476"N,5,23.92
1488901498,1°34'28.548"W,54°46'31.476"N,5,23.91
1488901498,1°34'28.548"W,54°46'31.482"N,5,23.91
1488901498,1°34'28.554"W,54°46'31.488"N,5,23.899
1488901498,1°34'28.56"W,54°46'31.5"N,5,24.16
1488901498,1°34'28.56"W,54°46'31.506"N,5,24.139
1488901498,1°34'28.566"W,54°46'31.518"N,5,24.13
1488901499,1°34'28.572"W,54°46'31.53"N,5,24.119
1488901499,1°34'28.578"W,54°46'31.542"N,5,24.1
1488901499,1°34'28.584"W,54°46'31.554"N,5,24.09
1488901499,1°34'28.59"W,54°46'31.566"N,5,24.09
1488901499,1°34'28.596"W,54°46'31.578"N,5,24.079
1488901499,1°34'28.602"W,54°46'31.59"N,5,24.079
1488901499,1°34'28.602"W,54°46'31.602"N,5,24.079
1488901499,1°34'28.602"W,54°46'31.602"N,5,24.079
1488901499,1°34'28.608"W,54°46'31.62"N,5,24.009
1488901499,1°34'28.614"W,54°46'31.632"N,5,24.009
1488901499,1°34'28.62"W,54°46'31.644"N,5,24.009
1488901500,1°34'28.626"W,54°46'31.656"N,5,24.009
1488901500,1°34'28.632"W,54°46'31.668"N,5,24.009
1488901500,1°34'28.644"W,54°46'31.686"N,5,24.009
1488901500,1°34'28.65"W,54°46'31.698"N,5,24.009
1488901500,1°34'28.656"W,54°46'31.71"N,5,24.02
1488901500,1°34'28.662"W,54°46'31.728"N,5,24.02
1488901500,1°34'28.662"W,54°46'31.74"N,5,24.02
1488901500,1°34'28.668"W,54°46'31.752"N,5,24.009
1488901500,1°34'28.674"W,54°46'31.764"N,5,24.009
1488901500,1°34'28.674"W,54°46'31.776"N,5,24.009
1488901501,1°34'28.68"W,54°46'31.794"N,5,24.02
1488901501,1°34'28.68"W,54°46'31.806"N,5,24.02
1488901501,1°34'28.686"W,54°46'31.818"N,5,24.02
1488901501,1°34'28.686"W,54°46'31.836"N,5,24.02
1488901501,1°34'28.692"W,54°46'31.848"N,5,24.02
1488901501,1°34'28.692"W,54°46'31.866"N,5,24.02
1488901501,1°34'28.698"W,54°46'31.878"N,5,24.02
1488901501,1°34'28.698"W,54°46'31.896"N,5,23.99
1488901501,1°34'28.698"W,54°46'31.914"N,5,23.99
1488901501,1°34'28.704"W,54°46'31.932"N,5,23.99
1488901502,1°34'28.704"W,54°46'31.956"N,5,23.99
1488901502,1°34'28.704"W,54°46'31.956"N,5,23.99
1488901502,1°34'28.704"W,54°46'31.98"N,5,23.98
1488901502,1°34'28.704"W,54°46'32.004"N,5,23.98
1488901502,1°34'28.698"W,54°46'32.034"N,5,23.969
1488901502,1°34'28.692"W,54°46'32.058"N,5,23.96
1488901502,1°34'28.68"W,54°46'32.088"N,5,23.96
1488901502,1°34'28.674"W,54°46'32.118"N,5,23.95
1488901502,1°34'28.668"W,54°46'32.142"N,5,23.939
1488901502,1°34'28.662"W,54°46'32.172"N,5,23.939
1488901502,1°34'28.662"W,54°46'32.196"N,5,23.939
1488901503,1°34'28.656"W,54°46'32.226"N,5,23.939
1488901503,1°34'28.65"W,54°46'32.256"N,5,23.939
1488901503,1°34'28.644"W,54°46'32.28"N,5,23.939
1488901503,1°34'28.638"W,54°46'32.31"N,5,23.939
1488901503,1°34'28.632"W,54°46'32.334"N,5,23.95
1488901503,1°34'28.632"W,54°46'32.364"N,5,23.95
1488901503,1°34'28.632"W,54°46'32.388"N,5,23.95
1488901503,1°34'28.626"W,54°46'32.424"N,5,23.969
1488901503,1°34'28.626"W,54°46'32.448"N,5,23.969
1488901503,1°34'28.626"W,54°46'32.472"N,5,23.98
1488901504,1°34'28.626"W,54°46'32.496"N,5,23.98
1488901504,1°34'28.626"W,54°46'32.496"N,5,23.98
1488901504,1°34'28.626"W,54°46'32.52"N,5,23.98
1488901504,1°34'28.626"W,54°46'32.544"N,5,23.98
1488901504,1°34'28.626"W,54°46'32.568"N,5,23.99
1488901504,1°34'28.62"W,54°46'32.592"N,5,23.99
1488901504,1°34'28.62"W,54°46'32.616"N,5,23.99
1488901504,1°34'28.62"W,54°46'32.64"N,5,23.99
1488901504,1°34'28.62"W,54°46'32.67"N,5,23.969
1488901504,1°34'28.62"W,54°46'32.694"N,5,23.98
1488901504,1°34'28.626"W,54°46'32.718"N,5,23.98
1488901505,1°34'28.626"W,54°46'32.742"N,5,23.98
1488901505,1°34'28.626"W,54°46'32.766"N,5,23.98
1488901505,1°34'28.626"W,54°46'32.79"N,5,23.99
1488901505,1°34'28.626"W,54°46'32.814"N,5,23.99
1488901505,1°34'28.632"W,54°46'32.832"N,5,23.99
1488901505,1°34'28.632"W,54°46'32.856"N,5,23.99
1488901505,1°34'28.638"W,54°46'32.88"N,5,23.999
1488901505,1°34'28.644"W,54°46'32.91"N,5,23.829
1488901505,1°34'28.644"W,54°46'32.928"N,5,23.829
1488901505,1°34'28.644"W,54°46'32.952"N,5,23.829
1488901506,1°34'28.65"W,54°46'32.976"N,5,23.84
1488901506,1°34'28.65"W,54°46'32.994"N,5,23.84
1488901506,1°34'28.656"W,54°46'33.018"N,5,23.84
1488901506,1°34'28.656"W,54°46'33.036"N,5,23.84
1488901506,1°34'28.656"W,54°46'33.06"N,5,23.84
1488901506,1°34'28.662"W,54°46'33.078"N,5,23.85
1488901506,1°34'28.662"W,54°46'33.102"N,5,23.85
1488901506,1°34'28.662"W,54°46'33.126"N,5,23.759
1488901506,1°34'28.668"W,54°46'33.144"N,5,23.759
1488901506,1°34'28.668"W,54°46'33.162"N,5,23.759
1488901507,1°34'28.668"W,54°46'33.186"N,5,23.77
1488901507,1°34'28.674"W,54°46'33.204"N,5,23.77
1488901507,1°34'28.674"W,54°46'33.222"N,5,23.77
1488901507,1°34'28.68"W,54°46'33.24"N,5,23.77
1488901507,1°34'28.68"W,54°46'33.264"N,5,23.77
1488901507,1°34'28.686"W,54°46'33.282"N,5,23.78
1488901507,1°34'28.686"W,54°46'33.3"N,5,23.78
1488901507,1°34'28.686"W,54°46'33.318"N,5,23.679
1488901507,1°34'28.686"W,54°46'33.336"N,5,23.679
1488901507,1°34'28.686"W,54°46'33.354"N,5,23.679
1488901508,1°34'28.692"W,54°46'33.372"N,5,23.679
1488901508,1°34'28.692"W,54°46'33.396"N,5,23.689
1488901508,1°34'28.698"W,54°46'33.414"N,5,23.689
1488901508,1°34'28.698"W,54°46'33.432"N,5,23.689
1488901508,1°34'28.698"W,54°46'33.45"N,5,23.689
1488901508,1°34'28.704"W,54°46'33.468"N,5,23.689
1488901508,1°34'28.704"W,54°46'33.486"N,5,23.689
1488901508,1°34'28.704"W,54°46'33.504"N,5,23.49
1488901508,1°34'28.71"W,54°46'33.522"N,5,23.49
1488901508,1°34'28.716"W,54°46'33.534"N,5,23.49
1488901509,1°34'28.722"W,54°46'33.552"N,5,23.49
1488901509,1°34'28.722"W,54°46'33.57"N,5,23.499
1488901509,1°34'28.728"W,54°46'33.588"N,5,23.499
1488901509,1°34'28.728"W,54°46'33.6"N,5,23.499
1488901509,1°34'28.734"W,54°46'33.618"N,5,23.499
1488901509,1°34'28.734"W,54°46'33.63"N,5,23.499
1488901509,1°34'28.74"W,54°46'33.648"N,5,23.499
1488901509,1°34'28.746"W,54°46'33.66"N,5,23.41
1488901509,1°34'28.746"W,54°46'33.678"N,5,23.41
1488901509,1°34'28.752"W,54°46'33.69"N,5,23.41
1488901510,1°34'28.758"W,54°46'33.708"N,5,23.42
1488901510,1°34'28.758"W,54°46'33.708"N,5,23.42
1488901510,1°34'28.764"W,54°46'33.726"N,5,23.42
1488901510,1°34'28.77"W,54°46'33.738"N,5,23.42
1488901510,1°34'28.776"W,54°46'33.756"N,5,23.42
1488901510,1°34'28.782"W,54°46'33.768"N,5,23.42
1488901510,1°34'28.788"W,54°46'33.786"N,5,23.42
1488901510,1°34'28.794"W,54°46'33.804"N,5,23.429
1488901510,1°34'28.8"W,54°46'33.816"N,5,23.52
1488901510,1°34'28.806"W,54°46'33.828"N,5,23.52
1488901510,1°34'28.812"W,54°46'33.846"N,5,23.52
1488901511,1°34'28.818"W,54°46'33.864"N,5,23.52
1488901511,1°34'28.824"W,54°46'33.876"N,5,23.52
1488901511,1°34'28.83"W,54°46'33.894"N,5,23.53
1488901511,1°34'28.836"W,54°46'33.912"N,5,23.53
1488901511,1°34'28.842"W,54°46'33.924"N,5,23.53
1488901511,1°34'28.848"W,54°46'33.942"N,5,23.53
1488901511,1°34'28.854"W,54°46'33.96"N,5,23.53
1488901511,1°34'28.86"W,54°46'33.972"N,5,23.49
1488901511,1°34'28.872"W,54°46'33.99"N,5,23.49
1488901511,1°34'28.878"W,54°46'34.002"N,5,23.49
1488901512,1°34'28.884"W,54°46'34.02"N,5,23.499
1488901512,1°34'28.89"W,54°46'34.038"N,5,23.499
1488901512,1°34'28.902"W,54°46'34.05"N,5,23.499
1488901512,1°34'28.908"W,54°46'34.068"N,5,23.499
1488901512,1°34'28.92"W,54°46'34.08"N,5,23.499
1488901512,1°34'28.926"W,54°46'34.098"N,5,23.509
1488901512,1°34'28.938"W,54°46'34.116"N,5,23.509
1488901512,1°34'28.944"W,54°46'34.128"N,5,23.42
1488901512,1°34'28.956"W,54°46'34.146"N,5,23.429
1488901512,1°34'28.962"W,54°46'34.158"N,5,23.429
1488901513,1°34'28.974"W,54°46'34.176"N,5,23.429
1488901513,1°34'28.986"W,54°46'34.194"N,5,23.429
1488901513,1°34'28.992"W,54°46'34.206"N,5,23.429
1488901513,1°34'29.004"W,54°46'34.224"N,5,23.439
1488901513,1°34'29.01"W,54°46'34.236"N,5,23.439
1488901513,1°34'29.016"W,54°46'34.254"N,5,23.439
1488901513,1°34'29.028"W,54°46'34.266"N,5,23.439
1488901513,1°34'29.028"W,54°46'34.284"N,5,23.27
1488901513,1°34'29.04"W,54°46'34.296"N,5,23.27
1488901513,1°34'29.046"W,54°46'34.314"N,5,23.27
1488901514,1°34'29.058"W,54°46'34.326"N,5,23.27
1488901514,1°34'29.064"W,54°46'34.344"N,5,23.27
1488901514,1°34'29.076"W,54°46'34.356"N,5,23.27
1488901514,1°34'29.082"W,54°46'34.374"N,5,23.28
1488901514,1°34'29.094"W,54°46'34.386"N,5,23.28
1488901514,1°34'29.1"W,54°46'34.404"N,5,23.28
1488901514,1°34'29.112"W,54°46'34.416"N,5,23.28
1488901514,1°34'29.112"W,54°46'34.416"N,5,23.28
1488901514,1°34'29.13"W,54°46'34.446"N,5,23.189
1488901514,1°34'29.13"W,54°46'34.446"N,5,23.189
1488901515,1°34'29.136"W,54°46'34.464"N,5,23.189
1488901515,1°34'29.148"W,54°46'34.476"N,5,23.189
1488901515,1°34'29.154"W,54°46'34.494"N,5,23.189
1488901515,1°34'29.16"W,54°46'34.512"N,5,23.189
1488901515,1°34'29.166"W,54°46'34.524"N,5,23.189
1488901515,1°34'29.178"W,54°46'34.536"N,5,23.189
1488901515,1°34'29.184"W,54°46'34.554"N,5,23.2
1488901515,1°34'29.19"W,54°46'34.566"N,5,23.2
1488901515,1°34'29.19"W,54°46'34.578"N,5,23.039
1488901515,1°34'29.196"W,54°46'34.59"N,5,23.039
1488901515,1°34'29.202"W,54°46'34.608"N,5,23.039
1488901516,1°34'29.214"W,54°46'34.62"N,5,23.039
1488901516,1°34'29.22"W,54°46'34.632"N,5,23.039
1488901516,1°34'29.226"W,54°46'34.644"N,5,23.039
1488901516,1°34'29.232"W,54°46'34.656"N,5,23.05
1488901516,1°34'29.238"W,54°46'34.668"N,5,23.05
1488901516,1°34'29.244"W,54°46'34.68"N,5,23.05
1488901516,1°34'29.25"W,54°46'34.686"N,5,23.05
1488901516,1°34'29.298"W,54°46'34.644"N,5,22.23
1488901516,1°34'29.31"W,54°46'34.656"N,5,22.24
1488901516,1°34'29.316"W,54°46'34.668"N,5,22.24
1488901517,1°34'29.322"W,54°46'34.68"N,5,22.24
